"Day ","Items ","Note ","Amount "
"39","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","8806"
"39","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-2325"
"39","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"39","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"39","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Manila","-700"
"39","Rental Expense","Cash Payment - Rental - Manila","-1860"
"39","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Bangkok","-75"
"39","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"39","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"38","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"38","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-10000"
"38","Marketing Expense","Cash Payment - Marketing - Manila","-10000"
"38","Marketing Expense","Cash Payment - Marketing - Bangkok","-10000"
"38","Marketing Expense","Cash Payment - Marketing - Jakarta","-10000"
"38","Salary Expense","Cash Payment - Salary Expense","-1620"
"38","Salary Expense","Cash Payment - Salary Expense","-1620"
"38","Salary Expense","Cash Payment - Salary Expense","-1601"
"38","Salary Expense","Cash Payment - Salary Expense","-1526"
"38","Salary Expense","Cash Payment - Salary Expense","-1544"
"38","Salary Expense","Cash Payment - Salary Expense","-16381"
"38","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:6369","-100000"
"38","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 6197","-950"
"38","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","10800"
"38","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","56196"
"38","Retail","Revenue - Retail Sales Manila - Red Wine","61100"
"38","Retail","Revenue - Retail Sales Manila - White Wine","32513"
"38","Retail","Revenue - Retail Sales Manila - Sparkling Wine","9120"
"38","Retail","Revenue - Retail Sales Bangkok - Red Wine","19188"
"38","Retail","Revenue - Retail Sales Bangkok - White Wine","7104"
"38","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","32028"
"38","Retail","Revenue - Retail Sales Jakarta - Red Wine","26320"
"38","Retail","Revenue - Retail Sales Jakarta - White Wine","52680"
"38","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","8214"
"38","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"38","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"38","Rental Expense","Cash Payment - Rental - Manila","-1860"
"38","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Bangkok","-225"
"38","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"38","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"37","Human Resource Expense","Cash Payment - Staff Recruiting","-15000"
"37","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"37","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-10000"
"37","Marketing Expense","Cash Payment - Marketing - Manila","-10000"
"37","Marketing Expense","Cash Payment - Marketing - Bangkok","-10000"
"37","Marketing Expense","Cash Payment - Marketing - Jakarta","-10000"
"37","Salary Expense","Cash Payment - Salary Expense","-1620"
"37","Salary Expense","Cash Payment - Salary Expense","-1620"
"37","Salary Expense","Cash Payment - Salary Expense","-1601"
"37","Salary Expense","Cash Payment - Salary Expense","-1526"
"37","Salary Expense","Cash Payment - Salary Expense","-1544"
"37","Salary Expense","Cash Payment - Salary Expense","-16381"
"37","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 5644","-21057"
"37","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:6188","-110000"
"37","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","10840"
"37","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","55902"
"37","Retail","Revenue - Retail Sales Manila - Red Wine","55789"
"37","Retail","Revenue - Retail Sales Manila - White Wine","28700"
"37","Retail","Revenue - Retail Sales Manila - Sparkling Wine","8760"
"37","Retail","Revenue - Retail Sales Bangkok - Red Wine","26640"
"37","Retail","Revenue - Retail Sales Bangkok - White Wine","8584"
"37","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","40358"
"37","Retail","Revenue - Retail Sales Jakarta - Red Wine","26005"
"37","Retail","Revenue - Retail Sales Jakarta - White Wine","46480"
"37","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","9509"
"37","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"37","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"37","Rental Expense","Cash Payment - Rental - Manila","-1860"
"37","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Bangkok","-375"
"37","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"37","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"36","Sales E Commerce","Revenue - ECM SO ID: 5276","100000"
"36","Human Resource Expense","Counselled","-2000"
"36","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6022 ","-220500"
"36","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6022 ","-234000"
"36","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 6022 ","-220500"
"36","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"36","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-10000"
"36","Marketing Expense","Cash Payment - Marketing - Manila","-10000"
"36","Marketing Expense","Cash Payment - Marketing - Bangkok","-10000"
"36","Marketing Expense","Cash Payment - Marketing - Jakarta","-10000"
"36","Salary Expense","Cash Payment - Salary Expense","-1620"
"36","Salary Expense","Cash Payment - Salary Expense","-1620"
"36","Salary Expense","Cash Payment - Salary Expense","-1583"
"36","Salary Expense","Cash Payment - Salary Expense","-1508"
"36","Salary Expense","Cash Payment - Salary Expense","-1544"
"36","Salary Expense","Cash Payment - Salary Expense","-16031"
"36","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5838","-1000"
"36","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","28764"
"36","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","8800"
"36","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","52080"
"36","Retail","Revenue - Retail Sales Manila - Red Wine","55500"
"36","Retail","Revenue - Retail Sales Manila - White Wine","27962"
"36","Retail","Revenue - Retail Sales Manila - Sparkling Wine","8800"
"36","Retail","Revenue - Retail Sales Bangkok - Red Wine","23616"
"36","Retail","Revenue - Retail Sales Bangkok - White Wine","8103"
"36","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","37230"
"36","Retail","Revenue - Retail Sales Jakarta - Red Wine","25550"
"36","Retail","Revenue - Retail Sales Jakarta - White Wine","48080"
"36","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","8325"
"36","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-1395"
"36","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"36","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"36","Rental Expense","Cash Payment - Rental - Manila","-1860"
"36","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Bangkok","-525"
"36","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"36","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"35","Wholesales (B2B)","Revenue - B2B SO ID: 4735","434000"
"35","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5825 ","-173040"
"35","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5825 ","-185400"
"35","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5825 ","-173040"
"35","Human Resource Expense","Staff Dismiss","-33000"
"35","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"35","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-10000"
"35","Marketing Expense","Cash Payment - Marketing - Manila","-10000"
"35","Marketing Expense","Cash Payment - Marketing - Bangkok","-10000"
"35","Marketing Expense","Cash Payment - Marketing - Jakarta","-10000"
"35","Salary Expense","Cash Payment - Salary Expense","-1620"
"35","Salary Expense","Cash Payment - Salary Expense","-1620"
"35","Salary Expense","Cash Payment - Salary Expense","-1583"
"35","Salary Expense","Cash Payment - Salary Expense","-1508"
"35","Salary Expense","Cash Payment - Salary Expense","-1544"
"35","Salary Expense","Cash Payment - Salary Expense","-16031"
"35","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:5816","-100000"
"35","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","152568"
"35","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","70560"
"35","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","280056"
"35","Retail","Revenue - Retail Sales Manila - Red Wine","338450"
"35","Retail","Revenue - Retail Sales Manila - White Wine","197169"
"35","Retail","Revenue - Retail Sales Manila - Sparkling Wine","69960"
"35","Retail","Revenue - Retail Sales Bangkok - Red Wine","104256"
"35","Retail","Revenue - Retail Sales Bangkok - White Wine","59422"
"35","Retail","Revenue - Retail Sales Jakarta - Red Wine","190225"
"35","Retail","Revenue - Retail Sales Jakarta - White Wine","314120"
"35","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","67747"
"35","Services","Revenue - Service Sales Order ID: 4547","178000"
"35","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-1612"
"35","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"35","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"35","Rental Expense","Cash Payment - Rental - Manila","-1860"
"35","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"35","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5650 ","-168000"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5650 ","-181800"
"34","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5650 ","-282800"
"34","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"34","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-10000"
"34","Marketing Expense","Cash Payment - Marketing - Manila","-10000"
"34","Marketing Expense","Cash Payment - Marketing - Bangkok","-10000"
"34","Marketing Expense","Cash Payment - Marketing - Jakarta","-10000"
"34","Salary Expense","Cash Payment - Salary Expense","-1620"
"34","Salary Expense","Cash Payment - Salary Expense","-1620"
"34","Salary Expense","Cash Payment - Salary Expense","-1583"
"34","Salary Expense","Cash Payment - Salary Expense","-1508"
"34","Salary Expense","Cash Payment - Salary Expense","-1544"
"34","Salary Expense","Cash Payment - Salary Expense","-16436"
"34","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","168984"
"34","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","78360"
"34","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","294042"
"34","Retail","Revenue - Retail Sales Manila - Red Wine","368450"
"34","Retail","Revenue - Retail Sales Manila - White Wine","221359"
"34","Retail","Revenue - Retail Sales Manila - Sparkling Wine","79720"
"34","Retail","Revenue - Retail Sales Bangkok - Red Wine","156348"
"34","Retail","Revenue - Retail Sales Bangkok - White Wine","67784"
"34","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","61710"
"34","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","75221"
"34","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Ho Chi Minh City","-2914"
"34","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"34","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"34","Rental Expense","Cash Payment - Rental - Manila","-1860"
"34","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"34","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"33","Sales E Commerce","Revenue - ECM SO ID: 4370","95000"
"33","Human Resource Expense","Attended Training","-15000"
"33","Human Resource Expense","Attended Training","-15000"
"33","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"33","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-10000"
"33","Marketing Expense","Cash Payment - Marketing - Manila","-10000"
"33","Marketing Expense","Cash Payment - Marketing - Bangkok","-10000"
"33","Marketing Expense","Cash Payment - Marketing - Jakarta","-10000"
"33","Salary Expense","Cash Payment - Salary Expense","-1620"
"33","Salary Expense","Cash Payment - Salary Expense","-1620"
"33","Salary Expense","Cash Payment - Salary Expense","-1583"
"33","Salary Expense","Cash Payment - Salary Expense","-1508"
"33","Salary Expense","Cash Payment - Salary Expense","-1544"
"33","Salary Expense","Cash Payment - Salary Expense","-16328"
"33","Prepaid","Cash Payment - Web Buy - Payment to Escrow PO:5486","-95000"
"33","Shipping Expense","Cash Payment - Shipping Expense - WEB SO : 5276","-1000"
"33","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","175896"
"33","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","71720"
"33","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","16716"
"33","Retail","Revenue - Retail Sales Manila - Red Wine","348250"
"33","Retail","Revenue - Retail Sales Manila - White Wine","202048"
"33","Retail","Revenue - Retail Sales Manila - Sparkling Wine","73960"
"33","Retail","Revenue - Retail Sales Bangkok - Red Wine","149364"
"33","Retail","Revenue - Retail Sales Bangkok - White Wine","65712"
"33","Retail","Revenue - Retail Sales Bangkok - Sparkling Wine","215560"
"33","Retail","Revenue - Retail Sales Jakarta - Red Wine","187530"
"33","Retail","Revenue - Retail Sales Jakarta - Sparkling Wine","73001"
"33","Rental Expense","Cash Payment - Rental - Ho Chi Minh City","-1560"
"33","Rental Expense","Cash Payment - Rental - Butterworth","-2000"
"33","Overflow Expense - Retail","Cash Payment - Overflow Fee  - Manila","-700"
"33","Rental Expense","Cash Payment - Rental - Manila","-1860"
"33","Rental Expense","Cash Payment - Rental - Bangkok","-1320"
"33","Rental Expense","Cash Payment - Rental - Jakarta","-1800"
"32","Procurement Raw Material","Cash Payment - Procurement Raw Material - PO ID: 4907 ","-10169"
"32","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5307 ","-215600"
"32","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5307 ","-194400"
"32","Procurement Finished Goods","Cash Payment - Procurement Finished Goods - PO ID: 5307 ","-112000"
"32","Marketing Expense","Cash Payment - Marketing Report Subscription","-20000"
"32","Marketing Expense","Cash Payment - Marketing - Ho Chi Minh City","-10000"
"32","Marketing Expense","Cash Payment - Marketing - Manila","-10000"
"32","Marketing Expense","Cash Payment - Marketing - Bangkok","-10000"
"32","Marketing Expense","Cash Payment - Marketing - Jakarta","-10000"
"32","Salary Expense","Cash Payment - Salary Expense","-1620"
"32","Salary Expense","Cash Payment - Salary Expense","-1620"
"32","Salary Expense","Cash Payment - Salary Expense","-1583"
"32","Salary Expense","Cash Payment - Salary Expense","-1508"
"32","Salary Expense","Cash Payment - Salary Expense","-1544"
"32","Salary Expense","Cash Payment - Salary Expense","-16328"
"32","Shipping Expense","Cash Payment - Shipping Expense - B2B SO : 4735","-15433"
"32","Retail","Revenue - Retail Sales Ho Chi Minh City - Red Wine","34880"
"32","Retail","Revenue - Retail Sales Ho Chi Minh City - White Wine","11280"
"32","Retail","Revenue - Retail Sales Ho Chi Minh City - Sparkling Wine","79544"
"32","Retail","Revenue - Retail Sales Manila - Red Wine","51060"
"32","Retail","Revenue - Retail Sales Manila - White Wine","25636"
"32","Retail","Revenue - Retail Sales Manila - Sparkling Wine","7688"
"32","Retail","Revenue - Retail Sales Bangkok - Red Wine","18357"
